# NIFS-5 full DEBUG log (includes feed spam)  2026-08-17 08:45 -> 2026-08-17 15:45 IST
2026-08-17 09:09:55 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:09:55 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:00 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:00 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:00 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:10:00 close=24400.00 vol=0 | latency=54.0ms
2026-08-17 09:10:00 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:10:00 close=24343.45 vol=0 | latency=68.1ms
2026-08-17 09:10:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:10:00 close=24343.45 vol=0 | latency=89.5ms
2026-08-17 09:10:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:10:00 close=24400.00 vol=0 | latency=88.6ms
2026-08-17 09:10:02 | DEBUG    | nifs5.base_script | [NIFTY] outside entry session (09:20–15:15 IST) — skip eval/audit
2026-08-17 09:10:05 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:05 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:10 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:10 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:15 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:15 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:20 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:20 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:25 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:25 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:30 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:30 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:35 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:35 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:41 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:41 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:46 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:46 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:51 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:51 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:56 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:10:56 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:01 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:01 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:06 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:06 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:11 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:11 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:16 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:16 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:21 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:21 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:26 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:26 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:31 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:31 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:36 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:36 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:41 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:41 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:46 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:46 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:51 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:51 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:56 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:11:57 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:02 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:02 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:07 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:07 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:12 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:12 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:17 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:17 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:22 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:22 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:27 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:27 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:32 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:32 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:37 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:37 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:42 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:42 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:47 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:47 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:52 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:52 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:57 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:12:57 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:02 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:02 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:07 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:07 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:12 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:13 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:18 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:18 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:23 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:23 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:28 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:28 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:33 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:33 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:38 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:38 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:43 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:43 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:48 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:48 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:53 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:53 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:58 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:13:58 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:03 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:03 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:08 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:08 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:13 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:13 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:18 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:18 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:23 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:23 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:28 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:28 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:33 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:33 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:38 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:39 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:44 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:44 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:49 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:49 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:54 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:54 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:59 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:14:59 | DEBUG    | nifs5.kotak_client | [KotakClient] discarding FO volume=1690 (lot-sized; not session volume)
2026-08-17 09:15:00 | INFO     | nifs5.state_engine | OPENING BOUNDARY FREEZE ENGAGED (09:15) — no order routing until 09:20
2026-08-17 09:15:00 | INFO     | nifs5.system_state | Opening boundary freeze: True
2026-08-17 09:15:00 | INFO     | nifs5.candle_buffer | Candle buffer opening reset — preserving rolling history (today=2026-08-17; multi-day warmup retained)
2026-08-17 09:15:00 | INFO     | nifs5.candle_buffer | Candle buffer opening reset — preserving rolling history (today=2026-08-17; multi-day warmup retained)
2026-08-17 09:15:00 | INFO     | nifs5.feed_manager | [FeedManager] opening boundary reset complete (rolling history preserved)
2026-08-17 09:15:00 | WARNING  | nifs5.feed_manager | [FeedManager] feed context for NIFTY already running
2026-08-17 09:15:00 | INFO     | nifs5.feed_manager | FeedManager started — 1-asset self-healing pipeline is live
2026-08-17 09:15:00 | INFO     | nifs5.iifl_client | [IIFLClient] historicaldata ok — 761 bars (lookback=14d, interval=5 minutes, symbol=NIFTY)
2026-08-17 09:15:00 | INFO     | nifs5.candle_history_store | [CandleHistory] saved 400 bars for NIFTY (5m) → NIFTY_5m.json
2026-08-17 09:15:00 | INFO     | nifs5.candle_warmup | [CandleWarmup] NIFTY cross-check ok ({'compared': 20, 'mismatches': 0, 'ok': True, 'note': 'ok'})
2026-08-17 09:15:00 | INFO     | nifs5.feed_manager | [FeedManager] NIFTY warmup ok source=iifl+local bars=400 active=kotak (sticky)
2026-08-17 09:15:00 | INFO     | nifs5.iifl_client | [IIFLClient] historicaldata ok — 777 bars (lookback=14d, interval=5 minutes, symbol=NIFTY[NSEFO:58072])
2026-08-17 09:15:00 | INFO     | nifs5.candle_history_store | [CandleHistory] saved 400 bars for NIFTY (5m) → NIFTY_VOL_5m.json
2026-08-17 09:15:00 | INFO     | nifs5.candle_warmup | [CandleWarmup] NIFTY volume cross-check ok ({'compared': 20, 'mismatches': 0, 'ok': True, 'note': 'ok'})
2026-08-17 09:15:00 | INFO     | nifs5.feed_manager | [FeedManager] NIFTY volume catchup ok source=iifl+local bars=400 active=iifl
2026-08-17 09:15:00 | INFO     | nifs5.circuit_breaker | Portfolio LOSS_CIRCUIT_CAP disabled — use per-script stoploss_inr on /config
2026-08-17 09:15:00 | INFO     | nifs5.state_engine | Opening boundary: feeds live, candle warmup seeded (IIFL and/or local history; Kotak Neo history never used)
2026-08-17 09:15:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:15:00 close=24348.05 vol=0 | latency=132.7ms
2026-08-17 09:15:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:15:00 close=24394.60 vol=3510 | latency=219.0ms
2026-08-17 09:15:02 | DEBUG    | nifs5.base_script | [NIFTY] outside entry session (09:20–15:15 IST) — skip eval/audit
2026-08-17 09:15:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:15:00 close=24393.20 vol=6630 | latency=50.6ms
2026-08-17 09:15:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:15:00 close=24335.05 vol=0 | latency=79.3ms
2026-08-17 09:20:00 | INFO     | nifs5.system_state | Opening boundary freeze: False
2026-08-17 09:20:00 | WARNING  | nifs5.base_script | [NIFTY] worker already running
2026-08-17 09:20:00 | INFO     | nifs5.state_engine | OPENING BOUNDARY LIFTED (09:20) — script workers live, entries enabled
2026-08-17 09:20:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:20:00 close=24359.90 vol=3965 | latency=63.6ms
2026-08-17 09:20:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:20:00 close=24302.40 vol=0 | latency=123.8ms
2026-08-17 09:20:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:20:00 close=24360.00 vol=3770 | latency=90.3ms
2026-08-17 09:20:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24305.55 | EMA(fast/slow)=24339.77/24354.81 dir=BEAR_HOLD | Kaufman_ER=0.7695 thr=0.40 state=PASS | ADX=17.95 prev=14.98 confirmed=True | RSI=26.74 | F4_vel range=51.10 atr_ma=10.72 | DAVB[win=10]=(24384.40, 24343.45)
2026-08-17 09:20:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 26.74
2026-08-17 09:20:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:20:00 close=24299.20 vol=0 | latency=81.2ms
2026-08-17 09:25:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:25:00 close=24301.90 vol=0 | latency=121.2ms
2026-08-17 09:25:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24302.90 | EMA(fast/slow)=24327.48/24347.40 dir=BEAR_HOLD | Kaufman_ER=0.7565 thr=0.40 state=PASS | ADX=20.70 prev=17.95 confirmed=True | RSI=26.14 | F4_vel range=12.80 atr_ma=10.92 | DAVB[win=10]=(24384.40, 24284.85)
2026-08-17 09:25:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 26.14
2026-08-17 09:25:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:25:00 close=24357.00 vol=260 | latency=88.9ms
2026-08-17 09:25:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:25:00 close=24302.20 vol=0 | latency=74.0ms
2026-08-17 09:25:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:25:00 close=24350.00 vol=1820 | latency=55.0ms
2026-08-17 09:30:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:30:00 close=24352.20 vol=3380 | latency=48.6ms
2026-08-17 09:30:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24307.20 | EMA(fast/slow)=24320.72/24341.65 dir=BEAR_HOLD | Kaufman_ER=0.6871 thr=0.40 state=PASS | ADX=22.92 prev=20.70 confirmed=True | RSI=28.94 | F4_vel range=14.95 atr_ma=11.39 | DAVB[win=10]=(24382.25, 24284.85)
2026-08-17 09:30:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 28.94
2026-08-17 09:30:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:30:00 close=24306.70 vol=0 | latency=107.3ms
2026-08-17 09:30:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:30:00 close=24306.80 vol=0 | latency=103.0ms
2026-08-17 09:30:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:30:00 close=24354.30 vol=3640 | latency=101.8ms
2026-08-17 09:35:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:35:00 close=24341.90 vol=195 | latency=90.1ms
2026-08-17 09:35:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:35:00 close=24287.90 vol=0 | latency=77.0ms
2026-08-17 09:35:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24287.90 | EMA(fast/slow)=24302.04/24327.15 dir=BEAR_HOLD | Kaufman_ER=0.6647 thr=0.40 state=PASS | ADX=27.67 prev=25.38 confirmed=True | RSI=25.34 | F4_vel range=0.00 atr_ma=12.13 | DAVB[win=10]=(24375.20, 24282.20)
2026-08-17 09:35:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 25.34
2026-08-17 09:35:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:35:00 close=24331.60 vol=130 | latency=31.7ms
2026-08-17 09:35:04 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:35:00 close=24287.85 vol=0 | latency=125.9ms
2026-08-17 09:40:00 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:40:00 close=24340.00 vol=65 | latency=34.8ms
2026-08-17 09:40:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:40:00 close=24294.00 vol=0 | latency=128.7ms
2026-08-17 09:40:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:40:00 close=24340.00 vol=65 | latency=132.6ms
2026-08-17 09:40:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:40:00 close=24293.65 vol=0 | latency=61.5ms
2026-08-17 09:40:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24293.65 | EMA(fast/slow)=24300.42/24323.01 dir=BEAR_HOLD | Kaufman_ER=0.5688 thr=0.40 state=PASS | ADX=29.79 prev=27.67 confirmed=True | RSI=28.79 | F4_vel range=0.00 atr_ma=12.50 | DAVB[win=10]=(24366.00, 24282.20)
2026-08-17 09:40:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 28.79
2026-08-17 09:40:35 | WARNING  | nifs5.feed_manager | [FeedManager] NIFTY/PRICE STICKY FAILOVER kotak → iifl (active latency=1096ms>1000ms; standby ok latency=162ms; confirm=3/3)
2026-08-17 09:40:35 | WARNING  | nifs5.candle_buffer | ACTIVE DATA SOURCE SWITCHED: kotak -> iifl
2026-08-17 09:45:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:45:00 close=24350.00 vol=455 | latency=98.2ms
2026-08-17 09:45:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:45:00 close=24302.35 vol=0 | latency=109.8ms
2026-08-17 09:45:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:45:00 close=24302.85 vol=0 | latency=547.9ms
2026-08-17 09:45:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24302.35 | EMA(fast/slow)=24302.84/24321.08 dir=BEAR_HOLD | Kaufman_ER=0.4671 thr=0.40 state=PASS | ADX=30.95 prev=29.59 confirmed=True | RSI=33.30 | F4_vel range=0.00 atr_ma=13.23 | DAVB[win=10]=(24366.00, 24282.50)
2026-08-17 09:45:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 33.30
2026-08-17 09:45:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:45:00 close=24350.00 vol=390 | latency=58.1ms
2026-08-17 09:46:56 | INFO     | nifs5.telegram_bot | [TelegramBot] received command: /status
